,chit,chit_id,p_recno,winning_aucn,duration,fman,surety_p_recno,n_surety,age,salary,sex,occupation,other_chits,surety_others,years_of_service,house_owner,land_owner,income_tax,insurance_policy,insurance_amount,res_pin,off_pin,chit_value,monthly_contribution,year
16005,W-059,W-059-06,11152,6.0,40.0,0.0,12307.0,6.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16006,W-059,W-059-06,11152,6.0,40.0,0.0,20594.0,6.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16007,W-059,W-059-06,11152,6.0,40.0,0.0,20593.0,6.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16008,W-059,W-059-07,3164,13.0,40.0,0.0,5212.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16009,W-059,W-059-07,3164,13.0,40.0,0.0,15149.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16010,W-059,W-059-07,3164,13.0,40.0,0.0,11123.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16011,W-059,W-059-07,3164,13.0,40.0,0.0,6514.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16012,W-059,W-059-08,16887,16.0,40.0,0.0,6514.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16013,W-059,W-059-08,16887,16.0,40.0,0.0,3164.0,4.0,60.0,20094.0,M,SE,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16014,W-059,W-059-08,16887,16.0,40.0,0.0,18525.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16015,W-059,W-059-08,16887,16.0,40.0,0.0,11123.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16016,W-059,W-059-09,16888,33.0,40.0,0.0,20063.0,2.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16017,W-059,W-059-09,16888,33.0,40.0,0.0,11123.0,2.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16018,W-059,W-059-10,16889,40.0,40.0,0.0,,,,,,,,,,,,,,,,,100000.0,2500.0,2004.0
16019,W-059,W-059-11,16891,35.0,40.0,0.0,,,,,,,,,,,,,,,,,100000.0,2500.0,2004.0
16020,W-059,W-059-12,16892,17.0,40.0,0.0,6109.0,3.0,44.0,10000.0,M,PS,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16021,W-059,W-059-12,16892,17.0,40.0,0.0,6728.0,3.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16022,W-059,W-059-12,16892,17.0,40.0,0.0,18635.0,3.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16023,W-059,W-059-13,16893,19.0,40.0,0.0,4591.0,4.0,50.0,13000.0,F,PS,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16024,W-059,W-059-13,16893,19.0,40.0,0.0,18912.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16025,W-059,W-059-13,16893,19.0,40.0,0.0,18913.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16026,W-059,W-059-13,16893,19.0,40.0,0.0,4590.0,4.0,47.0,25000.0,M,PS,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16027,W-059,W-059-14,4590,27.0,40.0,0.0,16893.0,3.0,49.0,37000.0,M,PS,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16028,W-059,W-059-14,4590,27.0,40.0,0.0,19142.0,3.0,41.0,26000.0,M,PS,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16029,W-059,W-059-14,4590,27.0,40.0,0.0,524.0,3.0,55.0,15000.0,M,PS,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16030,W-059,W-059-15,12503,39.0,40.0,0.0,,,,,,,,,,,,,,,,,100000.0,2500.0,2004.0
16031,W-059,W-059-16,1497,3.0,40.0,0.0,17213.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16032,W-059,W-059-16,1497,3.0,40.0,0.0,17214.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16033,W-059,W-059-16,1497,3.0,40.0,0.0,17212.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16034,W-059,W-059-16,1497,3.0,40.0,0.0,17211.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16035,W-059,W-059-17,16894,5.0,40.0,0.0,4083.0,4.0,46.0,,M,PS,1.0,1.0,,,,,1.0,,,,100000.0,2500.0,2004.0
16036,W-059,W-059-17,16894,5.0,40.0,0.0,17386.0,4.0,,,,,0.0,0.0,,,,,1.0,,,,100000.0,2500.0,2004.0
16037,W-059,W-059-17,16894,5.0,40.0,0.0,17388.0,4.0,,,,,0.0,0.0,,,,,1.0,,,,100000.0,2500.0,2004.0
16038,W-059,W-059-17,16894,5.0,40.0,0.0,17387.0,4.0,,,,,0.0,0.0,,,,,1.0,,,,100000.0,2500.0,2004.0
16039,W-059,W-059-18,8457,2.0,40.0,0.0,17072.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16040,W-059,W-059-18,8457,2.0,40.0,0.0,17069.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16041,W-059,W-059-18,8457,2.0,40.0,0.0,17073.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16042,W-059,W-059-18,8457,2.0,40.0,0.0,17071.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16043,W-059,W-059-18,8457,2.0,40.0,0.0,17070.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16044,W-059,W-059-19,14692,8.0,40.0,0.0,11576.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16045,W-059,W-059-19,14692,8.0,40.0,0.0,17653.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16046,W-059,W-059-19,14692,8.0,40.0,0.0,17652.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16047,W-059,W-059-19,14692,8.0,40.0,0.0,17654.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16048,W-059,W-059-19,14692,8.0,40.0,0.0,17655.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16049,W-059,W-059-20,16895,22.0,40.0,0.0,3188.0,3.0,70.0,7000.0,M,R,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16050,W-059,W-059-20,16895,22.0,40.0,0.0,3188.0,3.0,70.0,7000.0,M,R,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16051,W-059,W-059-20,16895,22.0,40.0,0.0,19134.0,3.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16052,W-059,W-059-20,16895,22.0,40.0,0.0,3188.0,3.0,70.0,7000.0,M,R,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16053,W-059,W-059-20,16895,22.0,40.0,0.0,3188.0,3.0,70.0,7000.0,M,R,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16054,W-059,W-059-20,16895,22.0,40.0,0.0,19135.0,3.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16055,W-059,W-059-21,16896,7.0,40.0,0.0,,,,,,,,,,,,,,,,,100000.0,2500.0,2004.0
16056,W-059,W-059-22,16897,11.0,40.0,0.0,18349.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16057,W-059,W-059-22,16897,11.0,40.0,0.0,18345.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16058,W-059,W-059-22,16897,11.0,40.0,0.0,18347.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16059,W-059,W-059-22,16897,11.0,40.0,0.0,18346.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16060,W-059,W-059-22,16897,11.0,40.0,0.0,18348.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16061,W-059,W-059-23,16898,37.0,40.0,0.0,,,,,,,,,,,,,,,,,100000.0,2500.0,2004.0
16062,W-059,W-059-24,13048,10.0,40.0,0.0,13047.0,5.0,34.0,7775.0,M,GS,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16063,W-059,W-059-24,13048,10.0,40.0,0.0,17810.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16064,W-059,W-059-24,13048,10.0,40.0,0.0,17811.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16065,W-059,W-059-24,13048,10.0,40.0,0.0,6257.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16066,W-059,W-059-24,13048,10.0,40.0,0.0,13577.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16067,W-059,W-059-25,16899,25.0,40.0,0.0,2885.0,3.0,56.0,20000.0,M,PS,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16068,W-059,W-059-25,16899,25.0,40.0,0.0,19371.0,3.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16069,W-059,W-059-25,16899,25.0,40.0,0.0,19372.0,3.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16070,W-059,W-059-26,16900,9.0,40.0,0.0,4842.0,5.0,36.0,15300.0,M,PS,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16071,W-059,W-059-26,16900,9.0,40.0,0.0,14526.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16072,W-059,W-059-26,16900,9.0,40.0,0.0,3982.0,5.0,34.0,1720.0,M,PS,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16073,W-059,W-059-26,16900,9.0,40.0,0.0,17906.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16074,W-059,W-059-26,16900,9.0,40.0,0.0,5706.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16075,W-059,W-059-27,16901,14.0,40.0,0.0,18313.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16076,W-059,W-059-27,16901,14.0,40.0,0.0,18310.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16077,W-059,W-059-27,16901,14.0,40.0,0.0,13550.0,5.0,31.0,3500.0,M,GS,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16078,W-059,W-059-27,16901,14.0,40.0,0.0,18312.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16079,W-059,W-059-27,16901,14.0,40.0,0.0,18311.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16080,W-059,W-059-28,3065,32.0,40.0,0.0,1191.0,1.0,71.0,,M,R,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16081,W-059,W-059-29,13970,31.0,40.0,0.0,,,,,,,,,,,,,,,,,100000.0,2500.0,2004.0
16082,W-059,W-059-30,17844,26.0,40.0,0.0,15279.0,3.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16083,W-059,W-059-30,17844,26.0,40.0,0.0,15300.0,3.0,,10000.0,M,P,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16084,W-059,W-059-30,17844,26.0,40.0,0.0,12642.0,3.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16085,W-059,W-059-31,16904,30.0,40.0,0.0,20121.0,2.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16086,W-059,W-059-31,16904,30.0,40.0,0.0,20120.0,2.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16087,W-059,W-059-32,16946,4.0,40.0,0.0,17273.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16088,W-059,W-059-32,16946,4.0,40.0,0.0,8543.0,5.0,35.0,20000.0,M,PS,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16089,W-059,W-059-32,16946,4.0,40.0,0.0,17274.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16090,W-059,W-059-32,16946,4.0,40.0,0.0,17272.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16091,W-059,W-059-32,16946,4.0,40.0,0.0,8485.0,5.0,32.0,9700.0,F,GS,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16092,W-059,W-059-33,16947,20.0,40.0,0.0,,,,,,,,,,,,,,,,,100000.0,2500.0,2004.0
16093,W-059,W-059-34,16913,18.0,40.0,0.0,,,,,,,,,,,,,1.0,,,,100000.0,2500.0,2004.0
16094,W-059,W-059-35,1978,38.0,40.0,0.0,,,,,,,,,,,,,,,,,100000.0,2500.0,2004.0
16095,W-059,W-059-36,4133,21.0,40.0,0.0,,,,,,,,,,,,,,,,,100000.0,2500.0,2004.0
16096,W-059,W-059-37,2116,34.0,40.0,0.0,,,,,,,,,,,,,,,,,100000.0,2500.0,2004.0
16097,W-059,W-059-38,7524,24.0,40.0,0.0,9081.0,1.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16098,W-059,W-059-39,12359,12.0,40.0,0.0,1219.0,5.0,34.0,7975.0,M,PS,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16099,W-059,W-059-39,12359,12.0,40.0,0.0,18039.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16100,W-059,W-059-39,12359,12.0,40.0,0.0,4152.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16101,W-059,W-059-39,12359,12.0,40.0,0.0,1219.0,5.0,34.0,7975.0,M,PS,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16102,W-059,W-059-39,12359,12.0,40.0,0.0,18040.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16103,W-059,W-059-39,12359,12.0,40.0,0.0,18041.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16104,W-059,W-059-40,1,1.0,40.0,1.0,,0.0,,,,,,,,,,,,,,,100000.0,2500.0,2004.0
16105,W-061,W-061-01,13978,23.0,40.0,0.0,,,,,,,,,,,,,,,,,100000.0,2500.0,2004.0
16106,W-061,W-061-02,13978,24.0,40.0,0.0,4307.0,1.0,58.0,20750.0,M,PS,1.0,1.0,,,,,1.0,,,,100000.0,2500.0,2004.0
16107,W-061,W-061-03,17289,19.0,40.0,0.0,17629.0,4.0,41.0,18800.0,M,PS,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16108,W-061,W-061-03,17289,19.0,40.0,0.0,19361.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16109,W-061,W-061-03,17289,19.0,40.0,0.0,19362.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16110,W-061,W-061-03,17289,19.0,40.0,0.0,1830.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16111,W-061,W-061-04,201,15.0,40.0,0.0,,,,,,,,,,,,,,,,,100000.0,2500.0,2004.0
16112,W-061,W-061-05,5016,38.0,40.0,0.0,,,,,,,,,,,,,,,,,100000.0,2500.0,2004.0
16113,W-061,W-061-06,17291,16.0,40.0,0.0,19245.0,3.0,,,,,0.0,0.0,,,,,1.0,,,,100000.0,2500.0,2004.0
16114,W-061,W-061-06,17291,16.0,40.0,0.0,19246.0,3.0,,,,,0.0,0.0,,,,,1.0,,,,100000.0,2500.0,2004.0
16115,W-061,W-061-06,17291,16.0,40.0,0.0,3367.0,3.0,49.0,6666.666666666667,M,B,1.0,1.0,,,,,1.0,,,,100000.0,2500.0,2004.0
16116,W-061,W-061-06,17291,16.0,40.0,0.0,3367.0,3.0,49.0,6666.666666666667,M,B,1.0,1.0,,,,,1.0,,,,100000.0,2500.0,2004.0
16117,W-061,W-061-07,7065,4.0,40.0,0.0,5165.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16118,W-061,W-061-07,7065,4.0,40.0,0.0,17740.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16119,W-061,W-061-07,7065,4.0,40.0,0.0,10679.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16120,W-061,W-061-07,7065,4.0,40.0,0.0,10604.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16121,W-061,W-061-07,7065,4.0,40.0,0.0,459.0,5.0,51.0,25449.0,M,PS,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16122,W-061,W-061-08,17293,37.0,40.0,0.0,,,,,,,,,,,,,,,,,100000.0,2500.0,2004.0
16123,W-061,W-061-09,17294,6.0,40.0,0.0,18335.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16124,W-061,W-061-09,17294,6.0,40.0,0.0,18333.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16125,W-061,W-061-09,17294,6.0,40.0,0.0,18337.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16126,W-061,W-061-09,17294,6.0,40.0,0.0,18334.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16127,W-061,W-061-09,17294,6.0,40.0,0.0,18336.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16128,W-061,W-061-10,17295,27.0,40.0,0.0,,,,,,,,,,,,,,,,,100000.0,2500.0,2004.0
16129,W-061,W-061-11,17295,32.0,40.0,0.0,,,,,,,,,,,,,,,,,100000.0,2500.0,2004.0
16130,W-061,W-061-12,206,8.0,40.0,0.0,11432.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16131,W-061,W-061-12,206,8.0,40.0,0.0,18089.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16132,W-061,W-061-12,206,8.0,40.0,0.0,7357.0,5.0,36.0,7480.0,M,PS,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16133,W-061,W-061-12,206,8.0,40.0,0.0,11866.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16134,W-061,W-061-12,206,8.0,40.0,0.0,18090.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16135,W-061,W-061-13,1100,3.0,40.0,0.0,7763.0,5.0,40.0,8500.0,M,GS,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16136,W-061,W-061-13,1100,3.0,40.0,0.0,14943.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16137,W-061,W-061-13,1100,3.0,40.0,0.0,15890.0,5.0,49.0,34440.0,M,PS,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16138,W-061,W-061-13,1100,3.0,40.0,0.0,16407.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16139,W-061,W-061-13,1100,3.0,40.0,0.0,15311.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16140,W-061,W-061-14,17297,5.0,40.0,0.0,18341.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16141,W-061,W-061-14,17297,5.0,40.0,0.0,18344.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16142,W-061,W-061-14,17297,5.0,40.0,0.0,18343.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16143,W-061,W-061-14,17297,5.0,40.0,0.0,18342.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16144,W-061,W-061-15,1330,39.0,40.0,0.0,,,,,,,,,,,,,,,,,100000.0,2500.0,2004.0
16145,W-061,W-061-16,17298,29.0,40.0,0.0,20244.0,2.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16146,W-061,W-061-16,17298,29.0,40.0,0.0,16841.0,2.0,38.0,,F,PS,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16147,W-061,W-061-17,17299,2.0,40.0,0.0,17595.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16148,W-061,W-061-17,17299,2.0,40.0,0.0,17596.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16149,W-061,W-061-17,17299,2.0,40.0,0.0,17592.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16150,W-061,W-061-17,17299,2.0,40.0,0.0,17594.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16151,W-061,W-061-17,17299,2.0,40.0,0.0,17593.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16152,W-061,W-061-18,11970,22.0,40.0,0.0,,,,,,,,,,,,,,,,,100000.0,2500.0,2004.0
16153,W-061,W-061-19,558,35.0,40.0,0.0,16891.0,1.0,31.0,11000.0,F,PS,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16154,W-061,W-061-20,4102,36.0,40.0,0.0,,,,,,,,,,,,,,,,,100000.0,2500.0,2004.0
16155,W-061,W-061-21,17300,28.0,40.0,0.0,20094.0,2.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16156,W-061,W-061-21,17300,28.0,40.0,0.0,20095.0,2.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16157,W-061,W-061-22,13540,10.0,40.0,0.0,18455.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16158,W-061,W-061-22,13540,10.0,40.0,0.0,17843.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16159,W-061,W-061-22,13540,10.0,40.0,0.0,12478.0,4.0,43.0,13800.0,F,PS,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16160,W-061,W-061-22,13540,10.0,40.0,0.0,18456.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16161,W-061,W-061-23,12478,20.0,40.0,0.0,17843.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16162,W-061,W-061-23,12478,20.0,40.0,0.0,15541.0,4.0,20.0,16660.0,M,SE,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16163,W-061,W-061-23,12478,20.0,40.0,0.0,13540.0,4.0,49.0,10000.0,M,B,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16164,W-061,W-061-23,12478,20.0,40.0,0.0,17371.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16165,W-061,W-061-24,14093,12.0,40.0,0.0,18691.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16166,W-061,W-061-24,14093,12.0,40.0,0.0,18690.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16167,W-061,W-061-24,14093,12.0,40.0,0.0,18689.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16168,W-061,W-061-24,14093,12.0,40.0,0.0,18688.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16169,W-061,W-061-25,17303,21.0,40.0,0.0,19445.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16170,W-061,W-061-25,17303,21.0,40.0,0.0,17368.0,4.0,38.0,17000.0,F,GS,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16171,W-061,W-061-25,17303,21.0,40.0,0.0,19474.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16172,W-061,W-061-25,17303,21.0,40.0,0.0,19473.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16173,W-061,W-061-26,12038,14.0,40.0,0.0,18906.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16174,W-061,W-061-26,12038,14.0,40.0,0.0,14113.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16175,W-061,W-061-26,12038,14.0,40.0,0.0,18907.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16176,W-061,W-061-26,12038,14.0,40.0,0.0,14112.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16177,W-061,W-061-27,17304,30.0,40.0,0.0,6478.0,1.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16178,W-061,W-061-28,17305,18.0,40.0,0.0,,,,,,,,,,,,,1.0,,,,100000.0,2500.0,2004.0
16179,W-061,W-061-29,17306,11.0,40.0,0.0,18552.0,3.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16180,W-061,W-061-29,17306,11.0,40.0,0.0,18550.0,3.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16181,W-061,W-061-29,17306,11.0,40.0,0.0,18551.0,3.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16182,W-061,W-061-30,17307,25.0,40.0,0.0,20145.0,3.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16183,W-061,W-061-30,17307,25.0,40.0,0.0,20144.0,3.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16184,W-061,W-061-30,17307,25.0,40.0,0.0,20143.0,3.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16185,W-061,W-061-31,17308,17.0,40.0,0.0,19164.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16186,W-061,W-061-31,17308,17.0,40.0,0.0,19165.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16187,W-061,W-061-31,17308,17.0,40.0,0.0,19166.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16188,W-061,W-061-31,17308,17.0,40.0,0.0,12290.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16189,W-061,W-061-32,912,34.0,40.0,0.0,1657.0,1.0,45.0,19000.0,M,PS,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16190,W-061,W-061-33,17309,9.0,40.0,0.0,17849.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16191,W-061,W-061-33,17309,9.0,40.0,0.0,18213.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16192,W-061,W-061-33,17309,9.0,40.0,0.0,17135.0,5.0,23.0,15500.0,M,PS,1.0,1.0,,,,,,,,,100000.0,2500.0,2004.0
16193,W-061,W-061-33,17309,9.0,40.0,0.0,18215.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16194,W-061,W-061-33,17309,9.0,40.0,0.0,18214.0,5.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
16195,W-061,W-061-34,15522,13.0,40.0,0.0,18804.0,4.0,,,,,0.0,0.0,,,,,,,,,100000.0,2500.0,2004.0
