,chit_id,p_recno,collateral,chit_value,duration,monthly_contribution,year
3049,SR-020-05,19137,,50000.0,25.0,2000.0,2006.0
3050,SR-020-06,19138,,50000.0,25.0,2000.0,2006.0
3051,SR-020-07,19146,,50000.0,25.0,2000.0,2006.0
3052,SR-020-08,19139,,50000.0,25.0,2000.0,2006.0
3053,SR-020-09,927,CHT,50000.0,25.0,2000.0,2006.0
3054,SR-020-10,15413,,50000.0,25.0,2000.0,2006.0
3055,SR-020-11,19427,,50000.0,25.0,2000.0,2006.0
3056,SR-020-12,1467,,50000.0,25.0,2000.0,2006.0
3057,SR-020-13,19141,,50000.0,25.0,2000.0,2006.0
3058,SR-020-14,19141,,50000.0,25.0,2000.0,2006.0
3059,SR-020-15,4591,,50000.0,25.0,2000.0,2006.0
3060,SR-020-16,18713,,50000.0,25.0,2000.0,2006.0
3061,SR-020-17,14888,CHT,50000.0,25.0,2000.0,2006.0
3062,SR-020-18,19142,,50000.0,25.0,2000.0,2006.0
3063,SR-020-19,19143,,50000.0,25.0,2000.0,2006.0
3064,SR-020-20,19144,,50000.0,25.0,2000.0,2006.0
3065,SR-020-21,13356,CHT,50000.0,25.0,2000.0,2006.0
3066,SR-020-22,19145,,50000.0,25.0,2000.0,2006.0
3067,SR-020-23,3188,,50000.0,25.0,2000.0,2006.0
3068,SR-020-24,3188,,50000.0,25.0,2000.0,2006.0
3069,SR-020-25,1,,50000.0,25.0,2000.0,2006.0
3070,SR-021-01,4201,CHT,50000.0,25.0,2000.0,2006.0
3071,SR-021-02,19347,,50000.0,25.0,2000.0,2006.0
3072,SR-021-03,8609,,50000.0,25.0,2000.0,2006.0
3073,SR-021-04,15032,,50000.0,25.0,2000.0,2006.0
3074,SR-021-05,14998,,50000.0,25.0,2000.0,2006.0
3075,SR-021-06,9374,,50000.0,25.0,2000.0,2006.0
3076,SR-021-07,19348,,50000.0,25.0,2000.0,2006.0
3077,SR-021-08,19349,LIC,50000.0,25.0,2000.0,2006.0
3078,SR-021-09,2885,CHT,50000.0,25.0,2000.0,2006.0
3079,SR-021-10,12476,,50000.0,25.0,2000.0,2006.0
3080,SR-021-11,19370,,50000.0,25.0,2000.0,2006.0
3081,SR-021-12,206,,50000.0,25.0,2000.0,2006.0
3082,SR-021-13,5078,,50000.0,25.0,2000.0,2006.0
3083,SR-021-14,19351,,50000.0,25.0,2000.0,2006.0
3084,SR-021-15,356,,50000.0,25.0,2000.0,2006.0
3085,SR-021-16,19893,,50000.0,25.0,2000.0,2006.0
3086,SR-021-17,16570,,50000.0,25.0,2000.0,2006.0
3087,SR-021-18,16988,,50000.0,25.0,2000.0,2006.0
3088,SR-021-19,19355,,50000.0,25.0,2000.0,2006.0
3089,SR-021-20,19354,,50000.0,25.0,2000.0,2006.0
3090,SR-021-21,17306,,50000.0,25.0,2000.0,2006.0
3091,SR-021-22,19356,,50000.0,25.0,2000.0,2006.0
3092,SR-021-23,19357,,50000.0,25.0,2000.0,2006.0
3093,SR-021-24,3195,,50000.0,25.0,2000.0,2006.0
3094,SR-021-25,1,,50000.0,25.0,2000.0,2006.0
3095,SR-022-01,2708,CHT,50000.0,25.0,2000.0,2006.0
3096,SR-022-02,19547,CER,50000.0,25.0,2000.0,2006.0
3097,SR-022-03,4554,,50000.0,25.0,2000.0,2006.0
3098,SR-022-04,19548,,50000.0,25.0,2000.0,2006.0
3099,SR-022-05,1166,,50000.0,25.0,2000.0,2006.0
3100,SR-022-06,17931,,50000.0,25.0,2000.0,2006.0
3101,SR-022-07,19549,LIC,50000.0,25.0,2000.0,2006.0
3102,SR-022-08,19550,,50000.0,25.0,2000.0,2006.0
3103,SR-022-09,19551,,50000.0,25.0,2000.0,2006.0
